ID,PUNTUACION_ACCESIBILIDAD,PUNTUACION_CALIDAD,COMENTARIOS,AREA_RECREATIVA_ID,FECHA
2145,1,1,DEFICIENTE,17507,2022-07-17T00:00:00
2146,5,4,EXCELENTE,18003,2023-09-01T00:00:00
2147,1,2,REGULAR,3568959,2023-03-26T00:00:00
2148,5,5,EXCELENTE,17049,2021-04-21T00:00:00
2149,1,1,DEFICIENTE,16841,2023-04-13T00:00:00
2150,2,1,REGULAR,17259,2022-05-09T00:00:00
2151,4,5,EXCELENTE,17903,2023-01-01T00:00:00
2152,2,1,REGULAR,9424149,2022-10-24T00:00:00
2153,4,5,EXCELENTE,17178,2023-07-28T00:00:00
2154,4,4,EXCELENTE,17404,2022-05-13T00:00:00
2155,1,1,DEFICIENTE,3568168,2022-08-24T00:00:00
2156,4,4,EXCELENTE,16915,2022-05-07T00:00:00
2157,5,4,EXCELENTE,17409,2022-10-27T00:00:00
2158,1,2,REGULAR,17371,2023-04-29T00:00:00
2159,5,5,EXCELENTE,17035,2021-11-27T00:00:00
2160,3,3,MUY BUENO,18111,2023-04-29T00:00:00
2161,1,2,REGULAR,17124,2023-10-29T00:00:00
2162,1,1,DEFICIENTE,17211,2022-05-17T00:00:00
2163,2,3,ACEPTABLE,18267,2022-11-24T00:00:00
2164,5,4,EXCELENTE,5204992,2022-03-28T00:00:00
2165,1,2,REGULAR,7129053,2021-09-11T00:00:00
2166,5,5,EXCELENTE,3568695,2021-10-27T00:00:00
2167,3,3,MUY BUENO,52121,2022-02-02T00:00:00
2168,3,2,ACEPTABLE,52142,2022-01-24T00:00:00
2169,3,2,ACEPTABLE,17952,2023-09-22T00:00:00
2170,1,1,DEFICIENTE,17171,2022-02-09T00:00:00
2171,3,3,MUY BUENO,17884,2021-03-08T00:00:00
2172,4,5,EXCELENTE,17303,2021-11-30T00:00:00
2173,4,5,EXCELENTE,17301,2022-09-07T00:00:00
2174,3,4,MUY BUENO,18469,2023-02-13T00:00:00
2175,3,2,ACEPTABLE,18332,2023-10-17T00:00:00
2176,2,2,ACEPTABLE,18568,2022-11-10T00:00:00
2177,2,3,ACEPTABLE,17249,2021-12-08T00:00:00
2178,2,2,ACEPTABLE,18113,2022-07-11T00:00:00
2179,2,3,ACEPTABLE,52054,2022-11-17T00:00:00
2180,4,3,MUY BUENO,17216,2022-04-05T00:00:00
2181,1,2,REGULAR,17033,2023-06-03T00:00:00
2182,5,5,EXCELENTE,17920,2023-12-04T00:00:00
2183,4,5,EXCELENTE,5220866,2022-08-15T00:00:00
2184,5,5,EXCELENTE,8909095,2023-06-16T00:00:00
2185,1,1,DEFICIENTE,17288,2022-11-26T00:00:00
2186,3,3,MUY BUENO,18477,2022-01-08T00:00:00
2187,2,3,ACEPTABLE,17344,2021-08-05T00:00:00
2188,3,2,ACEPTABLE,18534,2022-07-08T00:00:00
2189,2,2,ACEPTABLE,18225,2022-03-29T00:00:00
2190,1,1,DEFICIENTE,5219924,2022-08-22T00:00:00
2191,3,3,MUY BUENO,52044,2022-07-23T00:00:00
2192,1,2,REGULAR,6819627,2022-09-09T00:00:00
2193,2,2,ACEPTABLE,17327,2023-09-16T00:00:00
2194,5,5,EXCELENTE,17056,2021-10-22T00:00:00
2195,5,4,EXCELENTE,16929,2023-12-22T00:00:00
2196,1,1,DEFICIENTE,52195,2022-10-30T00:00:00
2197,3,2,ACEPTABLE,17966,2021-03-21T00:00:00
2198,4,4,EXCELENTE,17416,2022-07-24T00:00:00
2199,3,2,ACEPTABLE,6819612,2022-01-01T00:00:00
2200,3,3,MUY BUENO,16898,2022-12-13T00:00:00
2201,2,2,ACEPTABLE,17940,2022-03-15T00:00:00
2202,1,1,DEFICIENTE,18363,2023-04-27T00:00:00
2203,1,2,REGULAR,3962563,2021-11-30T00:00:00
2204,2,3,ACEPTABLE,52159,2022-01-26T00:00:00
2205,3,4,MUY BUENO,18347,2023-06-19T00:00:00
2206,4,3,MUY BUENO,17528,2023-07-12T00:00:00
2207,3,3,MUY BUENO,8909085,2022-02-25T00:00:00
2208,4,3,MUY BUENO,6819614,2021-10-11T00:00:00
2209,1,1,DEFICIENTE,17464,2021-02-08T00:00:00
2210,4,3,MUY BUENO,52130,2021-02-18T00:00:00
2211,5,5,EXCELENTE,52065,2023-04-08T00:00:00
2212,5,5,EXCELENTE,5211511,2022-08-03T00:00:00
2213,5,5,EXCELENTE,16923,2021-07-02T00:00:00
2214,4,3,MUY BUENO,17091,2021-07-04T00:00:00
2215,3,3,MUY BUENO,17396,2021-10-30T00:00:00
2216,1,1,DEFICIENTE,17976,2023-08-16T00:00:00
2217,2,1,REGULAR,17465,2021-11-25T00:00:00
2218,2,3,ACEPTABLE,17680,2023-06-21T00:00:00
2219,5,5,EXCELENTE,17903,2023-03-29T00:00:00
2220,5,4,EXCELENTE,18235,2023-02-11T00:00:00
2221,4,3,MUY BUENO,17804,2023-12-31T00:00:00
2222,5,5,EXCELENTE,52132,2021-11-24T00:00:00
2223,1,1,DEFICIENTE,7927289,2022-10-07T00:00:00
2224,2,2,ACEPTABLE,7125670,2023-09-28T00:00:00
2225,5,4,EXCELENTE,7059771,2023-11-15T00:00:00
2226,1,2,REGULAR,17564,2023-03-13T00:00:00
2227,1,1,DEFICIENTE,7248141,2022-04-17T00:00:00
2228,5,4,EXCELENTE,5241173,2022-01-04T00:00:00
2229,4,4,EXCELENTE,17539,2023-03-16T00:00:00
2230,3,2,ACEPTABLE,18531,2022-02-28T00:00:00
2231,2,1,REGULAR,5240107,2022-09-17T00:00:00
2232,3,4,MUY BUENO,52074,2023-02-27T00:00:00
2233,1,2,REGULAR,17648,2023-12-21T00:00:00
2234,5,4,EXCELENTE,18192,2023-03-13T00:00:00
2235,5,4,EXCELENTE,17980,2022-03-08T00:00:00
2236,3,3,MUY BUENO,17341,2022-05-28T00:00:00
2237,2,3,ACEPTABLE,18613,2022-01-27T00:00:00
2238,2,2,ACEPTABLE,18512,2021-01-01T00:00:00
2239,2,2,ACEPTABLE,17891,2021-04-13T00:00:00
2240,3,4,MUY BUENO,52208,2021-02-11T00:00:00
2241,2,2,ACEPTABLE,3566376,2021-01-30T00:00:00
2242,2,3,ACEPTABLE,5241181,2022-05-03T00:00:00
2243,5,5,EXCELENTE,17062,2022-12-31T00:00:00
2244,3,4,MUY BUENO,16714,2021-02-18T00:00:00
2245,2,3,ACEPTABLE,17557,2023-03-05T00:00:00
2246,3,2,ACEPTABLE,17261,2021-06-04T00:00:00
2247,1,2,REGULAR,52068,2021-01-17T00:00:00
2248,2,1,REGULAR,17666,2021-05-20T00:00:00
2249,1,1,DEFICIENTE,17952,2023-07-18T00:00:00
2250,4,5,EXCELENTE,16905,2022-04-27T00:00:00
2251,1,1,DEFICIENTE,17114,2022-09-02T00:00:00
2252,1,2,REGULAR,16955,2021-08-04T00:00:00
2253,4,5,EXCELENTE,52902,2022-04-04T00:00:00
2254,2,1,REGULAR,18427,2021-10-12T00:00:00
2255,2,1,REGULAR,52191,2022-06-13T00:00:00
2256,2,1,REGULAR,52201,2023-10-02T00:00:00
2257,5,5,EXCELENTE,7280401,2022-11-10T00:00:00
2258,3,2,ACEPTABLE,18544,2021-04-17T00:00:00
2259,4,4,EXCELENTE,17730,2022-06-09T00:00:00
2260,1,1,DEFICIENTE,17609,2021-12-01T00:00:00
2261,5,5,EXCELENTE,17514,2022-10-12T00:00:00
2262,4,5,EXCELENTE,7125612,2022-04-25T00:00:00
2263,3,3,MUY BUENO,18011,2021-12-13T00:00:00
2264,3,2,ACEPTABLE,17819,2023-01-30T00:00:00
2265,1,2,REGULAR,17004,2023-10-20T00:00:00
2266,2,2,ACEPTABLE,4989388,2021-06-27T00:00:00
2267,4,3,MUY BUENO,18579,2022-07-29T00:00:00
2268,5,5,EXCELENTE,17700,2023-08-23T00:00:00
2269,3,2,ACEPTABLE,3994618,2023-09-13T00:00:00
2270,1,1,DEFICIENTE,17467,2021-02-19T00:00:00
2271,4,3,MUY BUENO,52177,2023-04-21T00:00:00
2272,4,4,EXCELENTE,17414,2021-09-11T00:00:00
2273,1,1,DEFICIENTE,16930,2023-11-16T00:00:00
2274,5,5,EXCELENTE,18061,2023-01-11T00:00:00
2275,4,5,EXCELENTE,16750,2023-09-18T00:00:00
2276,3,2,ACEPTABLE,18625,2021-07-24T00:00:00
2277,4,3,MUY BUENO,17897,2021-04-07T00:00:00
2278,4,5,EXCELENTE,16751,2023-10-21T00:00:00
2279,1,1,DEFICIENTE,7840483,2022-01-05T00:00:00
2280,1,1,DEFICIENTE,16716,2023-06-05T00:00:00
2281,4,3,MUY BUENO,8799950,2021-03-19T00:00:00
2282,1,1,DEFICIENTE,3573208,2023-04-14T00:00:00
2283,3,3,MUY BUENO,16942,2022-11-13T00:00:00
2284,1,1,DEFICIENTE,17503,2023-01-08T00:00:00
2285,5,5,EXCELENTE,17891,2021-06-15T00:00:00
2286,5,5,EXCELENTE,16946,2023-09-01T00:00:00
2287,5,5,EXCELENTE,7247916,2022-12-13T00:00:00
2288,2,3,ACEPTABLE,18142,2023-03-10T00:00:00
2289,4,5,EXCELENTE,18611,2022-03-13T00:00:00
2290,3,4,MUY BUENO,16864,2023-07-07T00:00:00
2291,5,4,EXCELENTE,17460,2023-11-12T00:00:00
2292,1,1,DEFICIENTE,5241182,2022-06-05T00:00:00
2293,3,4,MUY BUENO,7021646,2021-11-16T00:00:00
2294,4,4,EXCELENTE,16871,2023-05-21T00:00:00
2295,1,2,REGULAR,52139,2021-07-01T00:00:00
2296,1,1,DEFICIENTE,18282,2022-03-01T00:00:00
2297,5,5,EXCELENTE,16897,2023-07-28T00:00:00
2298,3,4,MUY BUENO,3991153,2023-09-22T00:00:00
2299,4,4,EXCELENTE,18052,2022-05-05T00:00:00
2300,3,2,ACEPTABLE,17260,2021-08-19T00:00:00
2301,5,4,EXCELENTE,17916,2022-02-05T00:00:00
2302,5,4,EXCELENTE,18198,2021-11-03T00:00:00
2303,1,1,DEFICIENTE,17654,2021-06-28T00:00:00
2304,2,2,ACEPTABLE,18370,2021-03-05T00:00:00
2305,2,3,ACEPTABLE,9269361,2021-02-13T00:00:00
2306,5,5,EXCELENTE,4795141,2022-04-28T00:00:00
2307,1,1,DEFICIENTE,16761,2023-01-03T00:00:00
2308,4,5,EXCELENTE,8799532,2023-04-13T00:00:00
2309,3,4,MUY BUENO,18062,2021-04-25T00:00:00
2310,1,1,DEFICIENTE,18562,2022-11-26T00:00:00
2311,2,3,ACEPTABLE,17735,2022-06-14T00:00:00
2312,2,2,ACEPTABLE,5246185,2022-02-09T00:00:00
2313,1,1,DEFICIENTE,17594,2023-01-14T00:00:00
2314,5,4,EXCELENTE,18483,2022-05-13T00:00:00
2315,2,1,REGULAR,16978,2023-05-02T00:00:00
2316,1,2,REGULAR,4749889,2021-01-08T00:00:00
2317,2,2,ACEPTABLE,17272,2022-04-16T00:00:00
2318,3,3,MUY BUENO,17089,2023-10-05T00:00:00
2319,1,1,DEFICIENTE,18215,2021-09-30T00:00:00
2320,4,4,EXCELENTE,18419,2022-04-02T00:00:00
2321,5,5,EXCELENTE,18543,2022-09-13T00:00:00
2322,3,4,MUY BUENO,18232,2023-12-26T00:00:00
2323,5,5,EXCELENTE,17445,2022-08-20T00:00:00
2324,5,5,EXCELENTE,16811,2022-12-08T00:00:00
2325,4,4,EXCELENTE,17035,2022-02-23T00:00:00
2326,2,2,ACEPTABLE,52115,2022-05-27T00:00:00
2327,1,2,REGULAR,18420,2022-10-18T00:00:00
2328,5,5,EXCELENTE,18215,2022-05-08T00:00:00
2329,3,4,MUY BUENO,17592,2021-10-10T00:00:00
2330,2,2,ACEPTABLE,18102,2021-11-11T00:00:00
2331,5,5,EXCELENTE,5237134,2022-06-07T00:00:00
2332,2,3,ACEPTABLE,18324,2022-01-20T00:00:00
2333,2,3,ACEPTABLE,5107830,2021-06-09T00:00:00
2334,5,4,EXCELENTE,18050,2021-10-06T00:00:00
2335,1,2,REGULAR,4985933,2021-02-17T00:00:00
2336,4,4,EXCELENTE,17445,2021-11-25T00:00:00
2337,5,5,EXCELENTE,18169,2023-03-25T00:00:00
2338,2,3,ACEPTABLE,8799551,2022-06-10T00:00:00
2339,5,5,EXCELENTE,52125,2023-08-23T00:00:00
2340,4,5,EXCELENTE,17144,2022-11-27T00:00:00
2341,2,1,REGULAR,7126585,2023-03-04T00:00:00
2342,2,1,REGULAR,17889,2022-05-13T00:00:00
2343,5,5,EXCELENTE,17520,2021-05-04T00:00:00
2344,2,1,REGULAR,5653965,2021-12-15T00:00:00
2345,3,2,ACEPTABLE,18327,2022-12-31T00:00:00
2346,4,5,EXCELENTE,17957,2022-08-15T00:00:00
2347,1,1,DEFICIENTE,4737855,2022-09-16T00:00:00
2348,3,4,MUY BUENO,17035,2021-02-22T00:00:00
2349,4,4,EXCELENTE,17257,2023-06-16T00:00:00
2350,5,5,EXCELENTE,16747,2023-07-29T00:00:00
2351,5,5,EXCELENTE,52050,2021-10-22T00:00:00
2352,4,4,EXCELENTE,18541,2022-04-24T00:00:00
2353,3,4,MUY BUENO,17532,2023-04-15T00:00:00
2354,4,5,EXCELENTE,16902,2022-12-15T00:00:00
2355,5,5,EXCELENTE,17464,2021-05-08T00:00:00
2356,4,5,EXCELENTE,3573048,2023-12-20T00:00:00
2357,3,2,ACEPTABLE,52122,2022-10-24T00:00:00
2358,2,1,REGULAR,5246193,2022-10-13T00:00:00
2359,4,5,EXCELENTE,7933003,2021-05-10T00:00:00
2360,2,1,REGULAR,17783,2021-09-04T00:00:00
2361,2,2,ACEPTABLE,18618,2021-02-08T00:00:00
2362,2,1,REGULAR,17057,2023-11-25T00:00:00
2363,3,2,ACEPTABLE,17052,2021-05-02T00:00:00
2364,5,4,EXCELENTE,7838836,2022-02-09T00:00:00
2365,4,3,MUY BUENO,7074478,2021-05-30T00:00:00
2366,4,5,EXCELENTE,8907324,2023-12-13T00:00:00
2367,1,1,DEFICIENTE,17414,2023-02-05T00:00:00
2368,3,3,MUY BUENO,3573053,2022-10-10T00:00:00
2369,2,1,REGULAR,17271,2022-01-29T00:00:00
2370,1,1,DEFICIENTE,16752,2022-10-16T00:00:00
2371,1,2,REGULAR,16660,2021-01-08T00:00:00
2372,5,4,EXCELENTE,17680,2023-09-06T00:00:00
2373,3,3,MUY BUENO,7162223,2023-12-12T00:00:00
2374,2,3,ACEPTABLE,18535,2022-03-17T00:00:00
2375,2,3,ACEPTABLE,17216,2021-02-04T00:00:00
2376,3,2,ACEPTABLE,17292,2021-10-15T00:00:00
2377,3,4,MUY BUENO,52195,2022-06-02T00:00:00
2378,4,4,EXCELENTE,52203,2021-01-18T00:00:00
2379,4,3,MUY BUENO,17820,2022-04-19T00:00:00
2380,3,4,MUY BUENO,17022,2021-10-31T00:00:00
2381,1,1,DEFICIENTE,18460,2021-11-19T00:00:00
2382,4,5,EXCELENTE,18351,2023-03-14T00:00:00
2383,4,4,EXCELENTE,18098,2022-02-24T00:00:00
2384,5,4,EXCELENTE,52162,2022-10-17T00:00:00
2385,3,2,ACEPTABLE,17802,2021-12-04T00:00:00
2386,2,1,REGULAR,16698,2023-11-16T00:00:00
2387,4,5,EXCELENTE,16676,2022-05-01T00:00:00
2388,5,5,EXCELENTE,8785368,2022-11-21T00:00:00
2389,5,4,EXCELENTE,16830,2021-01-28T00:00:00
2390,5,4,EXCELENTE,4738111,2023-06-20T00:00:00
2391,4,3,MUY BUENO,17520,2021-05-31T00:00:00
2392,1,1,DEFICIENTE,17908,2023-02-10T00:00:00
2393,3,3,MUY BUENO,17106,2021-06-22T00:00:00
2394,1,1,DEFICIENTE,8799633,2022-09-24T00:00:00
2395,4,3,MUY BUENO,18449,2021-09-12T00:00:00
2396,5,5,EXCELENTE,17218,2022-04-09T00:00:00
2397,1,1,DEFICIENTE,18344,2021-04-15T00:00:00
2398,3,2,ACEPTABLE,18196,2021-10-14T00:00:00
2399,3,4,MUY BUENO,18191,2021-05-22T00:00:00
2400,4,5,EXCELENTE,16699,2023-01-25T00:00:00
2401,4,5,EXCELENTE,5224222,2021-01-04T00:00:00
2402,3,3,MUY BUENO,52208,2021-11-30T00:00:00
2403,5,4,EXCELENTE,8799950,2021-02-01T00:00:00
2404,4,4,EXCELENTE,17532,2023-03-25T00:00:00
2405,4,4,EXCELENTE,17870,2021-02-24T00:00:00
2406,1,2,REGULAR,17965,2021-06-18T00:00:00
2407,4,5,EXCELENTE,52125,2021-09-26T00:00:00
2408,3,3,MUY BUENO,17325,2022-07-01T00:00:00
2409,2,1,REGULAR,5158861,2023-09-12T00:00:00
2410,2,2,ACEPTABLE,17502,2022-08-26T00:00:00
2411,3,4,MUY BUENO,17524,2021-08-28T00:00:00
2412,4,4,EXCELENTE,16994,2023-01-16T00:00:00
2413,4,3,MUY BUENO,17623,2021-10-11T00:00:00
2414,3,3,MUY BUENO,18423,2021-09-18T00:00:00
2415,4,4,EXCELENTE,17312,2023-11-29T00:00:00
2416,5,5,EXCELENTE,18496,2022-07-20T00:00:00
2417,1,2,REGULAR,5246186,2021-12-17T00:00:00
2418,2,1,REGULAR,7168609,2023-11-28T00:00:00
2419,2,1,REGULAR,52095,2023-01-14T00:00:00
2420,4,3,MUY BUENO,17525,2022-07-24T00:00:00
2421,1,1,DEFICIENTE,17812,2021-04-29T00:00:00
2422,2,2,ACEPTABLE,7882665,2021-05-21T00:00:00
2423,5,5,EXCELENTE,18341,2021-07-31T00:00:00
2424,4,4,EXCELENTE,17348,2023-06-22T00:00:00
2425,3,3,MUY BUENO,5158970,2022-12-13T00:00:00
2426,2,2,ACEPTABLE,17397,2023-01-01T00:00:00
2427,2,1,REGULAR,17172,2023-10-19T00:00:00
2428,1,1,DEFICIENTE,5237135,2021-07-18T00:00:00
2429,4,5,EXCELENTE,17197,2023-06-24T00:00:00
2430,3,4,MUY BUENO,16997,2023-05-13T00:00:00
2431,1,2,REGULAR,6819612,2023-10-29T00:00:00
2432,5,5,EXCELENTE,16851,2021-10-13T00:00:00
2433,1,2,REGULAR,16900,2021-05-27T00:00:00
2434,3,3,MUY BUENO,5237124,2023-08-13T00:00:00
2435,1,1,DEFICIENTE,18486,2023-09-04T00:00:00
2436,5,4,EXCELENTE,17294,2022-05-08T00:00:00
2437,1,1,DEFICIENTE,18005,2022-10-22T00:00:00
2438,5,5,EXCELENTE,16823,2023-08-29T00:00:00
2439,4,3,MUY BUENO,17130,2022-02-08T00:00:00
2440,5,4,EXCELENTE,17839,2021-03-19T00:00:00
2441,5,5,EXCELENTE,17005,2023-05-21T00:00:00
2442,1,2,REGULAR,17829,2023-06-23T00:00:00
2443,2,2,ACEPTABLE,17211,2022-09-20T00:00:00
2444,4,3,MUY BUENO,17324,2022-08-12T00:00:00
2445,5,4,EXCELENTE,17510,2021-05-18T00:00:00
2446,5,4,EXCELENTE,52187,2021-08-19T00:00:00
2447,1,2,REGULAR,18264,2022-12-05T00:00:00
2448,1,2,REGULAR,4749887,2022-12-08T00:00:00
2449,4,3,MUY BUENO,18153,2023-07-13T00:00:00
2450,5,5,EXCELENTE,18533,2023-04-01T00:00:00
2451,2,1,REGULAR,18190,2023-07-15T00:00:00
2452,5,5,EXCELENTE,17388,2021-11-03T00:00:00
2453,1,2,REGULAR,17346,2023-07-27T00:00:00
2454,5,5,EXCELENTE,17243,2021-04-16T00:00:00
2455,2,1,REGULAR,16904,2021-02-22T00:00:00
2456,5,4,EXCELENTE,17875,2021-02-28T00:00:00
2457,1,1,DEFICIENTE,5237135,2023-11-29T00:00:00
2458,4,4,EXCELENTE,16868,2023-07-02T00:00:00
2459,4,3,MUY BUENO,6819625,2023-02-06T00:00:00
2460,4,3,MUY BUENO,16894,2021-04-02T00:00:00
2461,4,3,MUY BUENO,18096,2022-12-04T00:00:00
2462,5,5,EXCELENTE,17434,2022-10-26T00:00:00
2463,3,4,MUY BUENO,5237133,2023-08-23T00:00:00
2464,1,2,REGULAR,17115,2021-05-31T00:00:00
2465,3,2,ACEPTABLE,17062,2023-04-08T00:00:00
2466,1,2,REGULAR,9438309,2022-06-14T00:00:00
2467,3,2,ACEPTABLE,17634,2022-05-06T00:00:00
2468,3,2,ACEPTABLE,17692,2023-11-06T00:00:00
2469,3,3,MUY BUENO,18052,2023-12-06T00:00:00
2470,4,3,MUY BUENO,17181,2023-03-11T00:00:00
2471,4,3,MUY BUENO,18415,2021-08-22T00:00:00
2472,4,4,EXCELENTE,18106,2022-10-04T00:00:00
2473,5,5,EXCELENTE,18390,2023-02-09T00:00:00
2474,4,3,MUY BUENO,18130,2023-01-10T00:00:00
2475,2,1,REGULAR,17695,2021-10-03T00:00:00
2476,1,1,DEFICIENTE,17455,2021-01-29T00:00:00
2477,5,4,EXCELENTE,16834,2022-12-26T00:00:00
2478,1,1,DEFICIENTE,5178801,2021-12-11T00:00:00
2479,1,1,DEFICIENTE,18105,2023-02-17T00:00:00
2480,3,3,MUY BUENO,18062,2022-03-11T00:00:00
2481,3,3,MUY BUENO,17307,2021-05-11T00:00:00
2482,5,5,EXCELENTE,17687,2023-10-17T00:00:00
2483,4,3,MUY BUENO,17516,2023-09-29T00:00:00
2484,2,3,ACEPTABLE,17833,2021-10-03T00:00:00
2485,1,1,DEFICIENTE,17110,2022-10-07T00:00:00
2486,3,2,ACEPTABLE,18570,2021-11-11T00:00:00
2487,5,4,EXCELENTE,7403983,2023-01-15T00:00:00
2488,1,1,DEFICIENTE,5237133,2021-03-04T00:00:00
2489,1,2,REGULAR,52078,2021-09-27T00:00:00
2490,5,4,EXCELENTE,5240281,2022-09-18T00:00:00
2491,4,4,EXCELENTE,18062,2023-05-16T00:00:00
2492,2,3,ACEPTABLE,17172,2022-12-08T00:00:00
2493,3,4,MUY BUENO,52231,2022-12-08T00:00:00
2494,5,5,EXCELENTE,17086,2021-03-10T00:00:00
2495,3,3,MUY BUENO,4796512,2022-12-23T00:00:00
2496,1,1,DEFICIENTE,17013,2021-06-23T00:00:00
2497,3,2,ACEPTABLE,5240275,2021-10-21T00:00:00
2498,5,4,EXCELENTE,18470,2022-05-31T00:00:00
2499,3,3,MUY BUENO,5241175,2021-12-02T00:00:00
2500,1,2,REGULAR,18119,2022-06-25T00:00:00
2501,5,5,EXCELENTE,6819620,2023-06-21T00:00:00
2502,2,1,REGULAR,17437,2023-09-19T00:00:00
2503,5,4,EXCELENTE,52165,2022-06-04T00:00:00
2504,5,5,EXCELENTE,16748,2021-05-21T00:00:00
2505,2,3,ACEPTABLE,18349,2022-06-12T00:00:00
2506,2,1,REGULAR,52061,2022-04-05T00:00:00
2507,1,1,DEFICIENTE,16847,2022-04-29T00:00:00
2508,2,3,ACEPTABLE,9438309,2022-04-15T00:00:00
2509,5,5,EXCELENTE,18079,2023-04-15T00:00:00
2510,4,4,EXCELENTE,8941727,2022-11-20T00:00:00
2511,2,3,ACEPTABLE,17590,2023-02-26T00:00:00
2512,3,3,MUY BUENO,5246180,2022-08-31T00:00:00
2513,1,2,REGULAR,52229,2022-03-22T00:00:00
2514,5,5,EXCELENTE,52073,2023-01-17T00:00:00
2515,5,5,EXCELENTE,18194,2023-01-07T00:00:00
2516,1,1,DEFICIENTE,4986142,2021-11-26T00:00:00
2517,4,4,EXCELENTE,4730819,2021-05-17T00:00:00
2518,4,3,MUY BUENO,5196548,2023-08-24T00:00:00
2519,3,3,MUY BUENO,18465,2022-05-24T00:00:00
2520,4,3,MUY BUENO,5195385,2021-08-23T00:00:00
2521,3,2,ACEPTABLE,18047,2021-11-03T00:00:00
2522,4,4,EXCELENTE,18227,2022-08-06T00:00:00
2523,1,2,REGULAR,5237131,2022-06-04T00:00:00
2524,1,2,REGULAR,5240327,2022-11-17T00:00:00
2525,1,1,DEFICIENTE,52167,2021-03-02T00:00:00
2526,3,4,MUY BUENO,17811,2023-02-27T00:00:00
2527,1,1,DEFICIENTE,17489,2022-11-24T00:00:00
2528,4,3,MUY BUENO,5240281,2022-05-17T00:00:00
2529,4,3,MUY BUENO,8941727,2022-08-11T00:00:00
2530,4,3,MUY BUENO,6819624,2023-12-14T00:00:00
2531,3,3,MUY BUENO,17969,2021-06-29T00:00:00
2532,4,3,MUY BUENO,5246181,2021-04-25T00:00:00
2533,4,4,EXCELENTE,17835,2021-11-14T00:00:00
2534,5,5,EXCELENTE,17154,2023-05-16T00:00:00
2535,4,5,EXCELENTE,17656,2023-08-14T00:00:00
2536,2,1,REGULAR,17671,2021-12-21T00:00:00
2537,5,5,EXCELENTE,18216,2023-09-30T00:00:00
2538,4,5,EXCELENTE,4985933,2021-10-26T00:00:00
2539,2,1,REGULAR,17012,2023-05-13T00:00:00
2540,4,3,MUY BUENO,3573055,2023-04-02T00:00:00
2541,1,1,DEFICIENTE,7591499,2023-04-28T00:00:00
2542,3,2,ACEPTABLE,3573015,2022-03-18T00:00:00
2543,4,4,EXCELENTE,7928031,2021-08-23T00:00:00
2544,4,5,EXCELENTE,5219924,2021-08-03T00:00:00
2545,2,1,REGULAR,16830,2022-10-24T00:00:00
2546,3,2,ACEPTABLE,8891609,2021-02-04T00:00:00
2547,2,3,ACEPTABLE,16878,2021-12-12T00:00:00
2548,5,5,EXCELENTE,17068,2021-10-07T00:00:00
2549,5,5,EXCELENTE,3573058,2022-12-30T00:00:00
2550,2,2,ACEPTABLE,5246187,2023-12-25T00:00:00
2551,3,3,MUY BUENO,18112,2021-01-12T00:00:00
2552,3,4,MUY BUENO,7362864,2021-06-04T00:00:00
2553,4,3,MUY BUENO,18082,2021-02-20T00:00:00
2554,5,5,EXCELENTE,16906,2021-06-12T00:00:00
2555,2,1,REGULAR,52161,2023-11-04T00:00:00
2556,1,2,REGULAR,17335,2022-03-16T00:00:00
2557,1,1,DEFICIENTE,17844,2023-11-25T00:00:00
2558,5,5,EXCELENTE,18615,2022-07-22T00:00:00
2559,5,5,EXCELENTE,3567539,2023-01-19T00:00:00
2560,4,5,EXCELENTE,5653924,2022-11-28T00:00:00
2561,4,5,EXCELENTE,52093,2022-12-17T00:00:00
2562,3,3,MUY BUENO,7591554,2022-05-14T00:00:00
2563,4,5,EXCELENTE,17253,2021-09-30T00:00:00
2564,3,4,MUY BUENO,18554,2023-07-05T00:00:00
2565,1,2,REGULAR,17639,2023-12-03T00:00:00
2566,4,4,EXCELENTE,18375,2022-02-06T00:00:00
2567,4,3,MUY BUENO,17751,2021-04-07T00:00:00
2568,4,3,MUY BUENO,5653971,2022-12-09T00:00:00
2569,1,2,REGULAR,17305,2022-05-27T00:00:00
2570,3,2,ACEPTABLE,17407,2022-03-13T00:00:00
2571,5,5,EXCELENTE,7024214,2021-09-08T00:00:00
2572,2,2,ACEPTABLE,5654012,2023-12-13T00:00:00
2573,5,5,EXCELENTE,18022,2021-03-18T00:00:00
2574,1,1,DEFICIENTE,18430,2023-07-10T00:00:00
2575,3,3,MUY BUENO,7838818,2021-11-25T00:00:00
2576,3,3,MUY BUENO,17622,2023-03-24T00:00:00
2577,4,4,EXCELENTE,17342,2023-10-25T00:00:00
2578,1,1,DEFICIENTE,17266,2022-08-14T00:00:00
2579,1,1,DEFICIENTE,52209,2021-02-28T00:00:00
2580,5,4,EXCELENTE,17144,2021-06-01T00:00:00
2581,4,3,MUY BUENO,18357,2023-10-04T00:00:00
2582,3,2,ACEPTABLE,18391,2022-07-15T00:00:00
2583,5,4,EXCELENTE,52110,2022-07-25T00:00:00
2584,3,4,MUY BUENO,52131,2021-08-19T00:00:00
2585,5,5,EXCELENTE,17034,2021-02-04T00:00:00
2586,5,5,EXCELENTE,17265,2021-04-02T00:00:00
2587,3,4,MUY BUENO,18418,2021-12-21T00:00:00
2588,2,3,ACEPTABLE,18560,2023-07-10T00:00:00
2589,5,5,EXCELENTE,17634,2023-02-21T00:00:00
