ID,FECHA_REPORTE,TIPO_INCIDENTE,GRAVEDAD,AREA_RECREATIVA_ID
1494,2020-06-22T00:00:00,CAIDA,CRITICA,3990960
1495,2023-12-16T00:00:00,ROBO,BAJA,17198
1496,2022-06-15T00:00:00,ACCIDENTE,BAJA,3573052
1497,2021-06-06T00:00:00,ROBO,MEDIA,18301
1498,2022-01-21T00:00:00,DANO ESTRUCTURAL,MEDIA,5010682
1499,2021-01-03T00:00:00,ACCIDENTE,MEDIA,18016
1500,2021-03-09T00:00:00,CAIDA,MEDIA,18301
1501,2022-05-09T00:00:00,ACCIDENTE,CRITICA,18244
1502,2021-08-21T00:00:00,DANO ESTRUCTURAL,CRITICA,7903107
1503,2020-09-15T00:00:00,CAIDA,CRITICA,16698
1504,2023-03-14T00:00:00,ROBO,CRITICA,17678
1505,2021-08-28T00:00:00,DANO ESTRUCTURAL,CRITICA,17606
1506,2023-09-22T00:00:00,CAIDA,MEDIA,18510
1507,2022-06-28T00:00:00,ACCIDENTE,CRITICA,5246193
1508,2022-05-06T00:00:00,ROBO,MEDIA,18166
1509,2024-06-08T00:00:00,VANDALISMO,ALTA,18458
1510,2021-05-20T00:00:00,VANDALISMO,BAJA,17665
1511,2020-07-17T00:00:00,VANDALISMO,BAJA,18625
1512,2024-08-10T00:00:00,ROBO,CRITICA,7107707
1513,2020-06-01T00:00:00,VANDALISMO,MEDIA,17618
1514,2021-01-31T00:00:00,ACCIDENTE,MEDIA,18317
1515,2022-08-30T00:00:00,DANO ESTRUCTURAL,CRITICA,18005
1516,2024-03-09T00:00:00,ACCIDENTE,MEDIA,16747
1517,2024-01-13T00:00:00,ROBO,BAJA,5241176
1518,2020-03-08T00:00:00,VANDALISMO,BAJA,7248141
1519,2023-12-19T00:00:00,ACCIDENTE,MEDIA,16839
1520,2019-11-07T00:00:00,ROBO,MEDIA,17827
1521,2022-02-09T00:00:00,ROBO,CRITICA,18541
1522,2020-07-08T00:00:00,VANDALISMO,ALTA,451569
1523,2023-07-19T00:00:00,ACCIDENTE,BAJA,3569222
1524,2024-05-20T00:00:00,ROBO,CRITICA,17944
1525,2024-03-05T00:00:00,DANO ESTRUCTURAL,CRITICA,17644
1526,2024-08-27T00:00:00,CAIDA,ALTA,16773
1527,2022-06-21T00:00:00,DANO ESTRUCTURAL,MEDIA,17207
1528,2020-09-29T00:00:00,ROBO,CRITICA,18244
1529,2022-01-29T00:00:00,CAIDA,CRITICA,17507
1530,2024-03-26T00:00:00,ACCIDENTE,BAJA,52194
1531,2023-08-22T00:00:00,ROBO,BAJA,16764
1532,2021-11-19T00:00:00,CAIDA,MEDIA,17476
1533,2021-01-02T00:00:00,ROBO,MEDIA,17720
1534,2019-10-17T00:00:00,ROBO,CRITICA,18410
1535,2020-11-30T00:00:00,CAIDA,ALTA,52223
1536,2022-01-22T00:00:00,ACCIDENTE,CRITICA,7165658
1537,2020-09-19T00:00:00,VANDALISMO,ALTA,17778
1538,2022-05-08T00:00:00,VANDALISMO,MEDIA,5025103
1539,2021-03-24T00:00:00,DANO ESTRUCTURAL,BAJA,18019
1540,2022-12-14T00:00:00,ACCIDENTE,MEDIA,18377
1541,2022-03-13T00:00:00,VANDALISMO,MEDIA,4731210
1542,2021-01-06T00:00:00,VANDALISMO,ALTA,16735
1543,2020-08-17T00:00:00,CAIDA,CRITICA,17006
1544,2021-07-03T00:00:00,VANDALISMO,CRITICA,17891
1545,2023-03-14T00:00:00,DANO ESTRUCTURAL,CRITICA,52101
1546,2022-10-22T00:00:00,ACCIDENTE,CRITICA,18371
1547,2023-09-09T00:00:00,CAIDA,BAJA,18300
1548,2023-02-03T00:00:00,ACCIDENTE,ALTA,17739
1549,2021-06-29T00:00:00,CAIDA,CRITICA,7928425
1550,2021-03-25T00:00:00,ACCIDENTE,BAJA,17040
1551,2023-03-17T00:00:00,CAIDA,BAJA,18380
1552,2021-01-26T00:00:00,DANO ESTRUCTURAL,ALTA,3568306
1553,2021-01-23T00:00:00,VANDALISMO,CRITICA,17058
1554,2021-12-08T00:00:00,VANDALISMO,BAJA,3573049
1555,2021-10-12T00:00:00,DANO ESTRUCTURAL,ALTA,7107693
1556,2020-07-10T00:00:00,CAIDA,BAJA,7927322
1557,2023-05-25T00:00:00,DANO ESTRUCTURAL,CRITICA,17487
1558,2021-01-25T00:00:00,ACCIDENTE,ALTA,17522
1559,2022-08-23T00:00:00,DANO ESTRUCTURAL,MEDIA,18348
1560,2020-04-04T00:00:00,ACCIDENTE,CRITICA,18477
1561,2024-01-05T00:00:00,ACCIDENTE,CRITICA,52119
1562,2020-03-30T00:00:00,DANO ESTRUCTURAL,BAJA,17115
1563,2020-02-26T00:00:00,DANO ESTRUCTURAL,MEDIA,17402
1564,2022-10-03T00:00:00,VANDALISMO,MEDIA,17462
1565,2020-08-04T00:00:00,DANO ESTRUCTURAL,ALTA,17577
1566,2023-09-30T00:00:00,VANDALISMO,MEDIA,17103
1567,2020-04-15T00:00:00,ACCIDENTE,BAJA,18596
1568,2020-08-28T00:00:00,ACCIDENTE,ALTA,17040
1569,2023-06-30T00:00:00,ROBO,MEDIA,4749898
1570,2020-08-27T00:00:00,DANO ESTRUCTURAL,MEDIA,52185
1571,2022-04-23T00:00:00,DANO ESTRUCTURAL,CRITICA,17805
1572,2023-05-05T00:00:00,CAIDA,CRITICA,18236
1573,2022-03-03T00:00:00,CAIDA,CRITICA,18338
1574,2024-03-08T00:00:00,ACCIDENTE,MEDIA,18480
1575,2021-07-03T00:00:00,VANDALISMO,ALTA,17670
1576,2023-04-03T00:00:00,CAIDA,ALTA,4989404
1577,2020-03-19T00:00:00,ACCIDENTE,MEDIA,17374
1578,2020-09-02T00:00:00,DANO ESTRUCTURAL,MEDIA,9046350
1579,2023-09-19T00:00:00,CAIDA,ALTA,5237108
1580,2020-02-02T00:00:00,CAIDA,ALTA,16976
1581,2023-09-09T00:00:00,ROBO,ALTA,52176
1582,2021-05-17T00:00:00,VANDALISMO,ALTA,18007
1583,2021-03-18T00:00:00,ACCIDENTE,CRITICA,18260
1584,2023-03-13T00:00:00,DANO ESTRUCTURAL,CRITICA,16943
1585,2024-05-21T00:00:00,ROBO,ALTA,17123
1586,2020-04-17T00:00:00,CAIDA,ALTA,52218
1587,2021-10-21T00:00:00,DANO ESTRUCTURAL,MEDIA,8800261
1588,2021-10-29T00:00:00,ACCIDENTE,ALTA,5802272
1589,2024-06-01T00:00:00,ACCIDENTE,ALTA,17154
1590,2020-08-15T00:00:00,CAIDA,BAJA,17503
1591,2024-02-28T00:00:00,CAIDA,CRITICA,18587
1592,2020-02-08T00:00:00,VANDALISMO,BAJA,18294
1593,2020-01-31T00:00:00,ACCIDENTE,ALTA,9049643
1594,2021-09-10T00:00:00,VANDALISMO,MEDIA,18207
1595,2022-10-29T00:00:00,VANDALISMO,MEDIA,17258
1596,2020-09-20T00:00:00,ACCIDENTE,BAJA,18590
1597,2020-07-05T00:00:00,ROBO,CRITICA,17715
1598,2023-08-11T00:00:00,DANO ESTRUCTURAL,CRITICA,17688
1599,2022-01-29T00:00:00,CAIDA,ALTA,7882667
1600,2024-07-28T00:00:00,CAIDA,CRITICA,18443
1601,2022-09-04T00:00:00,VANDALISMO,BAJA,4796689
1602,2023-06-18T00:00:00,CAIDA,CRITICA,17650
1603,2020-08-16T00:00:00,ACCIDENTE,MEDIA,17910
1604,2024-06-14T00:00:00,ACCIDENTE,CRITICA,4730856
1605,2020-01-07T00:00:00,VANDALISMO,MEDIA,52057
1606,2024-09-24T00:00:00,VANDALISMO,CRITICA,17243
1607,2023-06-29T00:00:00,ACCIDENTE,BAJA,5241179
1608,2023-02-03T00:00:00,ACCIDENTE,ALTA,17572
1609,2022-08-03T00:00:00,CAIDA,MEDIA,4986431
1610,2024-05-24T00:00:00,DANO ESTRUCTURAL,CRITICA,18538
1611,2024-04-30T00:00:00,CAIDA,ALTA,17433
1612,2021-11-11T00:00:00,CAIDA,MEDIA,8775336
1613,2022-08-26T00:00:00,DANO ESTRUCTURAL,BAJA,17775
1614,2023-03-03T00:00:00,VANDALISMO,ALTA,18494
1615,2020-12-04T00:00:00,VANDALISMO,BAJA,18005
1616,2023-08-05T00:00:00,ROBO,BAJA,17960
1617,2023-06-15T00:00:00,ROBO,CRITICA,17797
1618,2022-07-21T00:00:00,DANO ESTRUCTURAL,MEDIA,18048
1619,2020-06-17T00:00:00,VANDALISMO,ALTA,5220720
1620,2021-09-13T00:00:00,ACCIDENTE,MEDIA,16739
1621,2021-08-11T00:00:00,ACCIDENTE,CRITICA,17563
1622,2021-06-03T00:00:00,VANDALISMO,ALTA,8799540
1623,2022-02-12T00:00:00,ACCIDENTE,CRITICA,18549
1624,2024-07-26T00:00:00,DANO ESTRUCTURAL,ALTA,17715
1625,2024-04-25T00:00:00,CAIDA,MEDIA,17487
1626,2022-10-11T00:00:00,ROBO,BAJA,16916
1627,2022-04-16T00:00:00,ROBO,BAJA,5219920
1628,2020-02-10T00:00:00,VANDALISMO,BAJA,7903120
1629,2023-01-16T00:00:00,ROBO,BAJA,17759
1630,2020-06-11T00:00:00,CAIDA,CRITICA,52143
1631,2020-01-24T00:00:00,VANDALISMO,ALTA,18513
1632,2023-04-20T00:00:00,CAIDA,ALTA,17614
1633,2022-01-31T00:00:00,CAIDA,ALTA,18086
1634,2020-05-11T00:00:00,ROBO,ALTA,17372
1635,2022-06-27T00:00:00,ACCIDENTE,ALTA,18103
1636,2020-06-06T00:00:00,DANO ESTRUCTURAL,BAJA,17533
1637,2020-08-20T00:00:00,DANO ESTRUCTURAL,BAJA,18140
1638,2020-02-11T00:00:00,VANDALISMO,CRITICA,52122
1639,2019-10-31T00:00:00,ACCIDENTE,MEDIA,5178801
1640,2020-11-26T00:00:00,VANDALISMO,BAJA,17821
1641,2022-01-11T00:00:00,DANO ESTRUCTURAL,MEDIA,18008
1642,2024-08-22T00:00:00,VANDALISMO,ALTA,6909670
1643,2024-02-29T00:00:00,ACCIDENTE,BAJA,5272342
1644,2023-01-31T00:00:00,DANO ESTRUCTURAL,MEDIA,17405
1645,2021-10-23T00:00:00,ACCIDENTE,CRITICA,18301
1646,2024-07-01T00:00:00,ROBO,CRITICA,17437
1647,2022-04-06T00:00:00,DANO ESTRUCTURAL,BAJA,9181989
1648,2024-03-07T00:00:00,ACCIDENTE,MEDIA,16997
1649,2021-06-09T00:00:00,VANDALISMO,CRITICA,16682
1650,2023-07-29T00:00:00,ACCIDENTE,BAJA,17379
1651,2020-12-30T00:00:00,DANO ESTRUCTURAL,ALTA,3962563
1652,2019-11-26T00:00:00,CAIDA,MEDIA,17907
1653,2023-06-04T00:00:00,ROBO,CRITICA,18570
1654,2024-05-19T00:00:00,ROBO,CRITICA,7021646
1655,2021-03-26T00:00:00,DANO ESTRUCTURAL,ALTA,8799638
1656,2023-09-09T00:00:00,ACCIDENTE,CRITICA,52191
1657,2023-12-21T00:00:00,ACCIDENTE,MEDIA,18005
1658,2022-05-04T00:00:00,CAIDA,MEDIA,17559
1659,2022-07-16T00:00:00,ROBO,CRITICA,3573466
1660,2024-02-05T00:00:00,ACCIDENTE,CRITICA,5056315
1661,2022-09-20T00:00:00,VANDALISMO,CRITICA,17309
1662,2022-09-13T00:00:00,VANDALISMO,CRITICA,18307
1663,2023-12-15T00:00:00,DANO ESTRUCTURAL,BAJA,18121
1664,2022-07-13T00:00:00,ROBO,MEDIA,17198
1665,2024-09-21T00:00:00,ACCIDENTE,MEDIA,17521
1666,2023-08-06T00:00:00,ACCIDENTE,CRITICA,18587
1667,2021-06-21T00:00:00,CAIDA,ALTA,17813
1668,2020-08-04T00:00:00,CAIDA,CRITICA,18486
1669,2019-12-30T00:00:00,ROBO,CRITICA,16990
1670,2022-05-05T00:00:00,DANO ESTRUCTURAL,MEDIA,17132
1671,2020-03-27T00:00:00,ROBO,ALTA,18613
1672,2020-04-03T00:00:00,DANO ESTRUCTURAL,CRITICA,18299
1673,2019-10-29T00:00:00,DANO ESTRUCTURAL,ALTA,17901
1674,2020-09-26T00:00:00,DANO ESTRUCTURAL,CRITICA,17465
1675,2020-01-26T00:00:00,CAIDA,CRITICA,16913
1676,2022-04-25T00:00:00,DANO ESTRUCTURAL,ALTA,17514
1677,2021-07-01T00:00:00,DANO ESTRUCTURAL,ALTA,18491
1678,2021-10-06T00:00:00,ACCIDENTE,BAJA,17390
1679,2021-07-03T00:00:00,ACCIDENTE,ALTA,18410
1680,2020-06-09T00:00:00,VANDALISMO,MEDIA,52204
1681,2024-06-28T00:00:00,ROBO,MEDIA,52054
1682,2022-04-26T00:00:00,VANDALISMO,ALTA,7927322
1683,2019-11-12T00:00:00,VANDALISMO,CRITICA,17318
1684,2022-10-11T00:00:00,CAIDA,BAJA,17486
1685,2024-05-07T00:00:00,ROBO,ALTA,18200
1686,2023-10-30T00:00:00,ROBO,ALTA,17944
1687,2021-10-12T00:00:00,ACCIDENTE,BAJA,16670
1688,2020-11-18T00:00:00,CAIDA,CRITICA,7897950
1689,2023-12-09T00:00:00,ROBO,BAJA,5071674
1690,2021-10-05T00:00:00,CAIDA,CRITICA,18478
1691,2021-07-08T00:00:00,ROBO,ALTA,18471
1692,2019-11-19T00:00:00,ACCIDENTE,BAJA,16840
1693,2022-10-19T00:00:00,CAIDA,BAJA,17282
1694,2021-07-16T00:00:00,ROBO,CRITICA,16959
1695,2023-08-03T00:00:00,ROBO,MEDIA,17895
1696,2024-09-17T00:00:00,ROBO,ALTA,5246194
1697,2022-04-01T00:00:00,DANO ESTRUCTURAL,MEDIA,18584
1698,2021-10-27T00:00:00,VANDALISMO,ALTA,9492997
1699,2020-10-05T00:00:00,ACCIDENTE,CRITICA,17649
1700,2023-07-17T00:00:00,VANDALISMO,ALTA,18459
1701,2021-05-31T00:00:00,DANO ESTRUCTURAL,BAJA,5241169
1702,2022-06-12T00:00:00,ACCIDENTE,CRITICA,16695
1703,2021-01-27T00:00:00,DANO ESTRUCTURAL,ALTA,17760
1704,2020-02-19T00:00:00,ROBO,BAJA,16976
1705,2023-01-26T00:00:00,CAIDA,BAJA,18272
1706,2021-07-20T00:00:00,ACCIDENTE,MEDIA,52146
1707,2020-06-28T00:00:00,ACCIDENTE,BAJA,16670
1708,2020-10-06T00:00:00,DANO ESTRUCTURAL,ALTA,8914012
1709,2023-01-26T00:00:00,CAIDA,CRITICA,7127773
1710,2022-09-07T00:00:00,ACCIDENTE,CRITICA,7928031
1711,2023-05-14T00:00:00,ROBO,BAJA,7906811
1712,2021-07-06T00:00:00,ACCIDENTE,ALTA,7603212
1713,2021-11-18T00:00:00,VANDALISMO,ALTA,52110
1714,2020-06-21T00:00:00,CAIDA,BAJA,18029
1715,2019-10-31T00:00:00,ACCIDENTE,ALTA,16670
1716,2022-08-02T00:00:00,DANO ESTRUCTURAL,BAJA,17064
1717,2020-05-31T00:00:00,VANDALISMO,MEDIA,5237120
1718,2020-12-12T00:00:00,VANDALISMO,CRITICA,16684
1719,2024-05-16T00:00:00,VANDALISMO,MEDIA,17131
1720,2024-09-10T00:00:00,VANDALISMO,MEDIA,18240
1721,2022-12-14T00:00:00,ACCIDENTE,CRITICA,18169
1722,2020-01-28T00:00:00,ACCIDENTE,MEDIA,18126
1723,2023-12-18T00:00:00,ACCIDENTE,MEDIA,5240283
1724,2020-04-29T00:00:00,VANDALISMO,MEDIA,16867
1725,2021-10-30T00:00:00,CAIDA,BAJA,18566
1726,2024-04-09T00:00:00,CAIDA,BAJA,17431
1727,2022-02-12T00:00:00,CAIDA,ALTA,18386
1728,2023-07-20T00:00:00,ACCIDENTE,BAJA,5241188
1729,2020-09-05T00:00:00,CAIDA,CRITICA,18315
1730,2022-02-14T00:00:00,VANDALISMO,MEDIA,17840
1731,2022-05-10T00:00:00,DANO ESTRUCTURAL,BAJA,52161
1732,2021-09-15T00:00:00,CAIDA,BAJA,18223
1733,2021-11-17T00:00:00,DANO ESTRUCTURAL,ALTA,4749887
1734,2023-07-03T00:00:00,DANO ESTRUCTURAL,BAJA,16891
1735,2021-01-07T00:00:00,VANDALISMO,ALTA,52158
1736,2023-10-10T00:00:00,VANDALISMO,BAJA,17736
1737,2023-01-31T00:00:00,CAIDA,MEDIA,3568300
1738,2022-04-23T00:00:00,ACCIDENTE,ALTA,5237127
1739,2021-08-27T00:00:00,DANO ESTRUCTURAL,CRITICA,18060
1740,2020-12-11T00:00:00,VANDALISMO,CRITICA,16984
1741,2024-05-09T00:00:00,DANO ESTRUCTURAL,CRITICA,52179
1742,2023-01-27T00:00:00,CAIDA,MEDIA,4986142
1743,2020-12-04T00:00:00,VANDALISMO,MEDIA,17105
1744,2021-08-06T00:00:00,ACCIDENTE,ALTA,18484
1745,2023-04-30T00:00:00,DANO ESTRUCTURAL,MEDIA,18334
1746,2022-06-26T00:00:00,ROBO,ALTA,18235
1747,2023-10-10T00:00:00,ROBO,BAJA,6819621
1748,2023-01-24T00:00:00,DANO ESTRUCTURAL,BAJA,18229
1749,2023-08-14T00:00:00,ACCIDENTE,MEDIA,17563
1750,2021-07-06T00:00:00,ACCIDENTE,ALTA,18555
1751,2020-06-24T00:00:00,ROBO,CRITICA,18323
1752,2021-10-17T00:00:00,ROBO,BAJA,17861
1753,2022-10-24T00:00:00,CAIDA,BAJA,17952
1754,2020-05-05T00:00:00,ACCIDENTE,BAJA,3568177
1755,2022-05-16T00:00:00,ACCIDENTE,ALTA,18280
1756,2021-10-28T00:00:00,ACCIDENTE,CRITICA,52128
1757,2022-11-07T00:00:00,ACCIDENTE,MEDIA,17891
1758,2024-06-11T00:00:00,VANDALISMO,BAJA,17857
1759,2023-01-05T00:00:00,CAIDA,MEDIA,17523
1760,2021-04-14T00:00:00,CAIDA,BAJA,17683
1761,2020-12-08T00:00:00,DANO ESTRUCTURAL,BAJA,9391954
1762,2022-03-06T00:00:00,CAIDA,ALTA,17175
1763,2023-08-10T00:00:00,ROBO,MEDIA,17299
1764,2021-09-04T00:00:00,DANO ESTRUCTURAL,BAJA,18061
1765,2021-09-03T00:00:00,ACCIDENTE,MEDIA,18604
1766,2023-07-20T00:00:00,DANO ESTRUCTURAL,MEDIA,18507
1767,2019-11-29T00:00:00,ACCIDENTE,ALTA,3566373
1768,2022-07-28T00:00:00,CAIDA,BAJA,17584
1769,2021-05-26T00:00:00,DANO ESTRUCTURAL,MEDIA,17661
1770,2020-11-03T00:00:00,VANDALISMO,CRITICA,16766
1771,2024-09-26T00:00:00,VANDALISMO,ALTA,17464
1772,2020-09-22T00:00:00,ROBO,BAJA,17388
1773,2024-02-23T00:00:00,ROBO,BAJA,3531283
1774,2021-12-02T00:00:00,VANDALISMO,BAJA,16702
1775,2021-01-20T00:00:00,VANDALISMO,BAJA,18094
1776,2020-02-08T00:00:00,ACCIDENTE,BAJA,7602250
1777,2021-12-09T00:00:00,ROBO,CRITICA,17498
1778,2021-08-23T00:00:00,ACCIDENTE,BAJA,16901
1779,2023-12-17T00:00:00,VANDALISMO,ALTA,17938
1780,2023-07-25T00:00:00,VANDALISMO,BAJA,18020
1781,2019-10-29T00:00:00,DANO ESTRUCTURAL,MEDIA,17178
1782,2020-05-09T00:00:00,DANO ESTRUCTURAL,CRITICA,17316
1783,2020-06-19T00:00:00,VANDALISMO,CRITICA,16942
1784,2020-04-13T00:00:00,VANDALISMO,MEDIA,5237110
1785,2020-12-05T00:00:00,ACCIDENTE,CRITICA,18585
1786,2022-02-16T00:00:00,VANDALISMO,MEDIA,17477
1787,2020-11-01T00:00:00,CAIDA,CRITICA,17862
1788,2020-12-08T00:00:00,ACCIDENTE,MEDIA,16844
1789,2022-09-28T00:00:00,ACCIDENTE,ALTA,18593
1790,2020-04-01T00:00:00,DANO ESTRUCTURAL,MEDIA,8776034
1791,2020-12-13T00:00:00,DANO ESTRUCTURAL,MEDIA,17804
1792,2023-07-06T00:00:00,VANDALISMO,CRITICA,18148
1793,2022-04-26T00:00:00,DANO ESTRUCTURAL,CRITICA,17348
1794,2024-02-07T00:00:00,VANDALISMO,MEDIA,17393
1795,2021-04-23T00:00:00,CAIDA,ALTA,18618
1796,2021-03-08T00:00:00,DANO ESTRUCTURAL,CRITICA,18310
1797,2024-08-24T00:00:00,VANDALISMO,MEDIA,18080
1798,2022-08-01T00:00:00,ROBO,MEDIA,18031
1799,2021-08-09T00:00:00,DANO ESTRUCTURAL,MEDIA,16764
1800,2020-04-04T00:00:00,ACCIDENTE,BAJA,18038
1801,2020-08-03T00:00:00,DANO ESTRUCTURAL,MEDIA,17969
1802,2019-12-29T00:00:00,ROBO,CRITICA,18129
1803,2020-10-29T00:00:00,ROBO,MEDIA,17068
1804,2022-08-15T00:00:00,ROBO,MEDIA,16923
1805,2021-07-12T00:00:00,ROBO,ALTA,17825
1806,2021-03-30T00:00:00,ROBO,ALTA,5654006
1807,2021-07-28T00:00:00,DANO ESTRUCTURAL,BAJA,18065
1808,2021-06-12T00:00:00,ACCIDENTE,ALTA,5219515
1809,2021-09-15T00:00:00,ACCIDENTE,BAJA,52047
1810,2021-01-04T00:00:00,CAIDA,BAJA,16830
1811,2021-11-01T00:00:00,ROBO,BAJA,3740686
1812,2022-02-27T00:00:00,ROBO,BAJA,3573350
1813,2020-11-09T00:00:00,ROBO,ALTA,7107707
1814,2020-03-07T00:00:00,ROBO,CRITICA,5071591
1815,2020-11-26T00:00:00,ROBO,ALTA,9049658
1816,2023-09-10T00:00:00,VANDALISMO,ALTA,18038
1817,2022-04-16T00:00:00,ROBO,BAJA,52079
1818,2021-07-13T00:00:00,ROBO,MEDIA,16847
1819,2023-05-28T00:00:00,ROBO,CRITICA,5653942
1820,2024-03-13T00:00:00,VANDALISMO,CRITICA,16657
1821,2023-02-02T00:00:00,VANDALISMO,MEDIA,52183
1822,2023-03-21T00:00:00,DANO ESTRUCTURAL,MEDIA,9292077
1823,2023-11-20T00:00:00,CAIDA,BAJA,5220720
1824,2021-07-10T00:00:00,VANDALISMO,BAJA,18634
1825,2021-06-27T00:00:00,DANO ESTRUCTURAL,CRITICA,17799
1826,2022-02-19T00:00:00,ACCIDENTE,BAJA,18321
1827,2024-08-18T00:00:00,ACCIDENTE,ALTA,18611
1828,2024-09-08T00:00:00,CAIDA,BAJA,17989
1829,2021-05-28T00:00:00,CAIDA,MEDIA,17084
1830,2019-12-23T00:00:00,ROBO,CRITICA,17772
1831,2023-07-13T00:00:00,ACCIDENTE,BAJA,18585
1832,2019-11-30T00:00:00,CAIDA,CRITICA,3568279
1833,2024-02-15T00:00:00,ROBO,BAJA,52170
1834,2023-10-06T00:00:00,ACCIDENTE,ALTA,17686
1835,2020-04-03T00:00:00,ACCIDENTE,MEDIA,17398
1836,2019-12-30T00:00:00,ROBO,ALTA,17669
1837,2023-12-21T00:00:00,CAIDA,CRITICA,18093
1838,2021-01-19T00:00:00,ROBO,ALTA,17176
1839,2024-08-05T00:00:00,ROBO,BAJA,17134
1840,2023-04-09T00:00:00,ROBO,BAJA,18177
1841,2024-08-05T00:00:00,VANDALISMO,MEDIA,17866
1842,2023-11-04T00:00:00,ROBO,MEDIA,5237110
1843,2022-11-03T00:00:00,DANO ESTRUCTURAL,CRITICA,17170
1844,2020-04-25T00:00:00,DANO ESTRUCTURAL,ALTA,5237117
1845,2020-01-19T00:00:00,ROBO,ALTA,16661
1846,2021-10-21T00:00:00,CAIDA,MEDIA,16709
1847,2020-11-18T00:00:00,ACCIDENTE,CRITICA,17608
1848,2023-06-27T00:00:00,CAIDA,MEDIA,17307
1849,2019-10-17T00:00:00,VANDALISMO,ALTA,17384
1850,2022-11-22T00:00:00,DANO ESTRUCTURAL,BAJA,16926
1851,2024-08-25T00:00:00,CAIDA,ALTA,17738
1852,2022-09-12T00:00:00,DANO ESTRUCTURAL,BAJA,17732
1853,2022-10-26T00:00:00,ROBO,MEDIA,9187084
1854,2022-09-19T00:00:00,ROBO,ALTA,5237109
1855,2023-06-18T00:00:00,DANO ESTRUCTURAL,CRITICA,3573058
1856,2021-03-05T00:00:00,ROBO,MEDIA,4990656
1857,2022-08-23T00:00:00,CAIDA,ALTA,18263
1858,2023-10-19T00:00:00,ROBO,ALTA,16736
1859,2021-11-04T00:00:00,CAIDA,MEDIA,7903120
1860,2023-09-22T00:00:00,CAIDA,ALTA,17530
1861,2023-04-16T00:00:00,DANO ESTRUCTURAL,CRITICA,18299
1862,2024-06-05T00:00:00,ACCIDENTE,BAJA,16989
1863,2022-05-23T00:00:00,ACCIDENTE,BAJA,7074478
1864,2022-08-26T00:00:00,DANO ESTRUCTURAL,CRITICA,18240
1865,2021-04-28T00:00:00,VANDALISMO,CRITICA,16884
1866,2023-11-24T00:00:00,ACCIDENTE,CRITICA,8914014
1867,2020-08-29T00:00:00,VANDALISMO,MEDIA,18033
1868,2020-10-29T00:00:00,DANO ESTRUCTURAL,MEDIA,16966
1869,2022-03-07T00:00:00,DANO ESTRUCTURAL,MEDIA,5195676
1870,2022-07-08T00:00:00,VANDALISMO,BAJA,18192
1871,2021-06-05T00:00:00,ACCIDENTE,BAJA,16880
1872,2020-08-11T00:00:00,CAIDA,MEDIA,17007
1873,2024-05-18T00:00:00,CAIDA,BAJA,17876
1874,2020-05-15T00:00:00,VANDALISMO,MEDIA,17272
1875,2020-07-19T00:00:00,ROBO,MEDIA,16855
1876,2020-07-04T00:00:00,DANO ESTRUCTURAL,BAJA,17886
1877,2021-07-06T00:00:00,ACCIDENTE,BAJA,17736
1878,2022-08-04T00:00:00,DANO ESTRUCTURAL,MEDIA,17922
1879,2024-01-13T00:00:00,DANO ESTRUCTURAL,BAJA,9235167
1880,2020-11-03T00:00:00,ROBO,CRITICA,17712
1881,2021-10-16T00:00:00,ACCIDENTE,MEDIA,17062
1882,2023-02-25T00:00:00,VANDALISMO,ALTA,52088
1883,2024-01-26T00:00:00,ROBO,MEDIA,16884
1884,2023-11-12T00:00:00,CAIDA,MEDIA,3568279
1885,2021-10-23T00:00:00,DANO ESTRUCTURAL,ALTA,7125670
1886,2022-12-10T00:00:00,VANDALISMO,BAJA,18128
1887,2023-07-06T00:00:00,VANDALISMO,ALTA,18275
1888,2023-05-29T00:00:00,VANDALISMO,CRITICA,4731656
1889,2022-10-03T00:00:00,DANO ESTRUCTURAL,CRITICA,17764
1890,2022-07-25T00:00:00,CAIDA,BAJA,7943778
1891,2022-06-24T00:00:00,ROBO,ALTA,3991299
1892,2024-06-29T00:00:00,ROBO,MEDIA,5246185
1893,2024-06-30T00:00:00,VANDALISMO,MEDIA,5240112
1894,2022-07-09T00:00:00,CAIDA,BAJA,5653737
1895,2023-06-13T00:00:00,ACCIDENTE,CRITICA,17343
1896,2023-01-22T00:00:00,ROBO,MEDIA,17048
1897,2022-10-06T00:00:00,CAIDA,ALTA,4986431
1898,2023-03-26T00:00:00,ROBO,BAJA,16698
1899,2023-01-19T00:00:00,DANO ESTRUCTURAL,CRITICA,17093
1900,2023-03-29T00:00:00,VANDALISMO,CRITICA,17874
1901,2020-05-02T00:00:00,ROBO,ALTA,18197
1902,2019-11-17T00:00:00,ROBO,MEDIA,17805
1903,2023-08-05T00:00:00,ROBO,MEDIA,3573208
1904,2020-12-12T00:00:00,VANDALISMO,CRITICA,52214
1905,2021-09-01T00:00:00,ROBO,MEDIA,18384
1906,2021-04-28T00:00:00,DANO ESTRUCTURAL,CRITICA,18535
1907,2020-12-19T00:00:00,VANDALISMO,MEDIA,3568169
1908,2023-11-09T00:00:00,ACCIDENTE,CRITICA,18009
1909,2024-06-30T00:00:00,ROBO,CRITICA,18206
1910,2022-05-11T00:00:00,ACCIDENTE,ALTA,17163
1911,2021-02-09T00:00:00,DANO ESTRUCTURAL,CRITICA,6819622
1912,2020-01-22T00:00:00,CAIDA,CRITICA,18374
